,Argument,Debate,Scheme,id,evidence_stance_x,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,evidence_stance_y,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
454,Allowing prisoners to make this choice would allow more money to be spent on improving conditions for other prisoners.,Should individuals sentenced to life in prison be allowed to choose death instead?,2,455,supports,False,0.0006671528681181,0.4300983548164367,0.0010495787719264,0.5028359293937683,1.4510814253299031e-05,0.0123930890113115,1.479259736925087e-07,6.38902520222473e-06,1.4476016829689796e-08,2.387404265391524e-06,0.16666666666666666,supports,"True.
Okay, let's tackle this question.",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.36725858077831103,0.00044966613556698433,0.0007873283202333582
455,Prisons often do not meet even the basic standards for treatment and living conditions.,Should individuals sentenced to life in prison be allowed to choose death instead?,2,456,supports,"False.

The question is about whether individuals sentenced to",0.0002014014316955,0.2542123198509216,0.0007600810495205,0.6390897035598755,2.8788834242732264e-05,0.0532857999205589,3.6447318052523776e-08,2.555154196670628e-06,1.2645155145207811e-08,2.615747916934197e-06,0.0,supports,"False.
The question is about the ethical and legal",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,5.855723115223525e-06,-0.07437632663547475,0.0004977545971502958
456,The cost of carrying out an inmate execution often exceeds the cost of life imprisonment.,Should individuals sentenced to life in prison be allowed to choose death instead?,3,457,refutes,"False.
None.
The question is whether individuals sentenced",0.0003550988622009,0.4846325218677521,0.0003780007536988,0.4017744660377502,1.5004252418293618e-05,0.0314694084227085,7.196970130962654e-08,4.986683961760718e-06,1.4227141242884045e-08,4.101934337086277e-06,0.08333333333333333,refutes,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.3457422992405029,0.0001375442167353622,0.00011557399531937546
457,Allowing prisoners to choose death reduces public pressure to improve the prison system.,Should individuals sentenced to life in prison be allowed to choose death instead?,2,458,refutes,"False.
Okay, let's break this down.",0.0005942697171121,0.3771726191043854,0.0010594002669677,0.5402748584747314,1.6858135495567694e-05,0.0160619486123323,1.718550066698299e-07,8.814479770080652e-06,2.3902780199591692e-08,4.608757535606856e-06,0.3333333333333333,refutes,"False.
The question is whether individuals sentenced to life",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.2649040644654431,0.0003767671228604349,0.0007971523936724005
458,"Rehabilitation and, where appropriate, reintegration should be a central goal of prisons, and allowing people to choose death is contrary to that.",Should individuals sentenced to life in prison be allowed to choose death instead?,6,459,refutes,True,0.0006333905039355,0.6525135040283203,0.0003285986604169,0.2555279433727264,1.4325263691716827e-05,0.0168538950383663,2.6182529921925383e-08,1.4981216054366089e-06,2.4789121866319878e-08,4.334958703111624e-06,0.4166666666666667,refutes,False,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.37534947930567747,0.00041589642361603035,6.61589327038604e-05
459,There may be possible ways for inmates serving life sentences to be released.,Should individuals sentenced to life in prison be allowed to choose death instead?,6,460,insufficient-refutes,"True.
The question is about whether individuals sentenced to",0.0003071503888349,0.361367255449295,0.0006761398981325,0.5340662002563477,2.2424408598453734e-05,0.0405442863702774,4.050798452226445e-08,2.657371624081861e-06,1.4500097123004709e-08,2.6161728783336e-06,0.25,insufficient-refutes,"True.
Okay, let's see. The question",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.02218773708258113,8.95853082507397e-05,0.00041379140902814013
460,Release in this situation is rare since almost all life sentences are life without parole.,Should individuals sentenced to life in prison be allowed to choose death instead?,4,461,insufficient-neutral,False,0.0003348635218571,0.3449735939502716,0.0006659556529484,0.5512661933898926,1.7201096852659248e-05,0.0301434528082609,4.197622160972969e-08,3.231990149288322e-06,2.061802995001472e-08,4.814034582523163e-06,0.16666666666666666,insufficient-neutral,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.24994929679794506,0.00011730447253546352,0.00040360449021495615
461,Inmates may still have ways of making the most of life imprisonment.,Should individuals sentenced to life in prison be allowed to choose death instead?,6,462,refutes,"False.
True",0.0002913990756496,0.4071273505687713,0.0005660917959176,0.5066781640052795,1.280318247154355e-05,0.0260267797857522,5.548112369524461e-08,4.060297669639112e-06,1.2476605526501316e-08,2.8345448299660347e-06,0.08333333333333333,refutes,"False.
Question: Should individuals sentenced to life in",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.44171955438290217,7.383056707680918e-05,0.00030371441632588405
462,Criminals should be forced to live with the consequences of their crimes.,Should individuals sentenced to life in prison be allowed to choose death instead?,1,463,refutes,"True.
Okay, let me try to work through",0.0003244363178964,0.4462576806545257,0.0004469299456104,0.4393391013145447,2.5611123419366777e-05,0.0508571937680244,2.4095669459711644e-08,1.855263690231368e-06,1.0044568732325844e-08,2.38220559367619e-06,0.25,refutes,"False.
True",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,2.677939414964554e-06,0.0001068749992822795,0.00018452128293555646
463,There is little benefit to making criminals live with the consequences of their crimes.,Should individuals sentenced to life in prison be allowed to choose death instead?,5,464,supports,False,0.0002527259930502,0.3395684659481048,0.0006158053292892,0.5776254534721375,1.258248812519014e-05,0.0270159039646387,3.5479938986782145e-08,3.132028496111161e-06,1.1837958169280682e-08,2.4583573576819617e-06,0.08333333333333333,supports,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.4513428912603701,3.514906797994654e-05,0.0003534410007922181
464,"Since denying prisoners the right to choose death does not stop them from opting for suicide, they may not necessarily live with the consequences of their crimes.",Should individuals sentenced to life in prison be allowed to choose death instead?,3,465,supports,True,0.000625439803116,0.5511184930801392,0.000472106738016,0.3342702686786651,4.223049836582504e-05,0.0496848411858081,7.110652688879783e-08,3.897479928127723e-06,1.7699814947036433e-08,2.55602981269476e-06,0.25,supports,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,1.9297695506368056e-05,0.0004079439924701954,0.00020970468490359349
465,Access to legal abortion improves the health and safety of women.,Pro-Life vs Pro-Choice: Should abortion be legal?,2,466,supports,True,0.0003432855010032,0.6403770446777344,0.0002148225612472,0.2931859791278839,6.4870796450122725e-06,0.0148267373442649,1.356909962169084e-07,1.4392214325198438e-05,1.3175367463702514e-08,4.355219061835669e-06,0.2857142857142857,supports,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,-0.2298078325800352,0.0002506090378790247,0.0001603359588003378
466,"When abortion is banned, many women who do not want a child seek out illegal abortions.",Pro-Life vs Pro-Choice: Should abortion be legal?,5,467,supports,True,0.0003425299655646,0.4976285398006439,0.0002975951938424,0.3698061108589172,1.4360539353219792e-05,0.0303555354475975,1.821903481413756e-07,1.4816392649663612e-05,3.6440361839140685e-08,9.566182598064188e-06,0.14285714285714285,supports,False,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,5.937912637823894e-06,0.0002498534323960272,0.0002431131023641213
467,"If abortions will happen anyway, it is preferable to make them as safe as possible so at least the women survive the procedure.",Pro-Life vs Pro-Choice: Should abortion be legal?,2,468,supports,True,0.0003154181758873,0.4764946401119232,0.0003178920305799,0.4012486934661865,2.096725074807182e-05,0.0494435429573059,6.442880362556025e-08,5.058584974904079e-06,2.9382654531673325e-08,6.807069894421147e-06,0.0,supports,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,1.2544679679338933e-05,0.00022273912923110708,0.0002634110452449201
468,"When abortion is banned, in practice this means that only women who can afford it can access safe abortion, since it is more expensive when illegal.",Pro-Life vs Pro-Choice: Should abortion be legal?,5,469,supports,False,0.0002909618488047,0.4065164625644684,0.0003592899593058,0.4464710056781769,2.140912511094939e-05,0.0421822480857372,1.9411436369409785e-07,1.5786099538672715e-05,4.574740231078067e-08,1.173123291664524e-05,0.14285714285714285,supports,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,1.2986557764012764e-05,0.00019828053484427939,0.00030481123008796956
469,Any act will still happen regardless of whether it is legal or illegal. This is not a sufficient reason to legalize an activity which is wrong.,Pro-Life vs Pro-Choice: Should abortion be legal?,1,470,refutes,"False.
The argument provided is that ""Any act",0.0002203672920586,0.2781513333320617,0.0004521642986219,0.5797171592712402,2.7798529117717408e-05,0.0490966290235519,8.847662513744582e-08,7.028568688838277e-06,2.1513397285843894e-08,5.102193426864687e-06,0.14285714285714285,refutes,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,1.9376015587118495e-05,0.00012767943339764352,0.0003976906308985966
470,It wouldn't be reasonable to argue that we shouldn't regulate guns because people would buy guns illegally and from dangerous people anyway.,Pro-Life vs Pro-Choice: Should abortion be legal?,7,471,insufficient-neutral,,2.548249722167384e-05,0.0708046108484268,0.0002289043768541,0.3768318891525268,0.000168783502886,0.5231792330741882,9.536458733805377e-09,8.001583751138241e-07,9.352007168672571e-09,2.503473979231785e-06,0.2857142857142857,insufficient-neutral,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,0.00016036217683626047,-0.7251069989213181,0.00017441854184238888
471,"The argument isn't just that illegal abortions will still happen, but that illegal abortions are dangerous for women, as opposed to guns which are still dangerous when legal.",Pro-Life vs Pro-Choice: Should abortion be legal?,5,472,supports,False,0.0002445595164317,0.3608918786048889,0.0003908050130121,0.5333636403083801,1.13491887532291e-05,0.0253385882824659,1.037090129329954e-07,8.634006917418446e-06,2.2604556448868607e-08,4.843238912144443e-06,0.14285714285714285,supports,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,2.9265366739869507e-06,0.00015187390059046108,0.0003363280013114334
472,"The government knows people will seek out illegal and potentially harmful drugs, but that is not a reason to lift the ban on them, making them easier to access.",Pro-Life vs Pro-Choice: Should abortion be legal?,7,473,refutes,,9.829613190959208e-06,0.0551720634102821,0.0001467197871534,0.4994871020317077,7.206633745227009e-05,0.4206103086471557,4.9307868899006735e-09,7.820391942914284e-07,4.152138632917968e-09,2.0603988559741997e-06,0.0,refutes,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,6.36441967782507e-05,-0.8939628308010903,9.222947322044928e-05
473,"The war on drugs is an good example of why prohibition does not work. Criminalizing behavior may not deter that behavior as long as incentives exist
 and may only compound the problem without addressing the underlying cause.",Pro-Life vs Pro-Choice: Should abortion be legal?,0,474,supports,False,8.892393816495314e-05,0.1322525888681411,0.0007160277455113,0.7492619156837463,5.4784450185252354e-05,0.0937811210751533,1.106015723451037e-08,7.059886684146477e-07,6.476582381509388e-09,1.0765040769911138e-06,0.0,supports,True,9.269969450542705e-05,0.6325345635414124,5.4495340009452775e-05,0.2678319811820984,8.422676728514489e-06,0.0519215986132621,6.725258572259918e-09,1.570258405081404e-06,2.043091473780123e-09,1.5580384342683828e-06,4.6362163950257255e-05,-0.04073105483915974,0.0006615684578999
