,Argument,Debate,Scheme,id,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,evidence_stance,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
343,Creativity can be stimulated through the use of drugs.,Should all drugs be legalized? ,0,344,None.,2.649437010404654e-05,0.0209272485226392,0.0002474744396749,0.2303245663642883,0.0003600731724873,0.5439538955688477,3.2037725361533376e-08,3.3421683838241734e-06,8.548658314566637e-08,1.369151141261682e-05,0.4,None.,0.0001982430403586,0.1517695784568786,0.0002410022425465,0.1979448497295379,0.0002752332075033,0.3114109635353088,3.506180235035572e-08,3.081545628447202e-06,2.0604784367606046e-07,2.2680942493025213e-05,supports,8.486332218836525e-05,-0.8663540971924103,6.473757318431462e-06
344,"Drugs are not necessary for creativity, which can be boosted by a multitude of legal alternatives such as walking, meditation, and visually stimulating environments.",Should all drugs be legalized? ,6,345,False.,3.575783193809912e-05,0.0303016323596239,0.0004124363476876,0.3960395753383636,0.0001746365451253,0.3084359467029571,3.734753306616767e-08,2.981404350066441e-06,9.94603510662273e-08,1.669402263360098e-05,0.4,None.,0.0001982430403586,0.1517695784568786,0.0002410022425465,0.1979448497295379,0.0002752332075033,0.3114109635353088,3.506180235035572e-08,3.081545628447202e-06,2.0604784367606046e-07,2.2680942493025213e-05,refutes,-0.3654960943504387,-0.8196262936977908,0.0001714754311045378
345,"Some drugs can impair one's ability to make moral, rational, and autonomous judgements.",Should all drugs be legalized? ,5,346,None.,3.7853078538319096e-05,0.0323287546634674,0.0003120262699667,0.2836758196353912,0.0002392388414591,0.3642469644546509,4.357039173896737e-08,4.520905804383801e-06,1.2527736714673665e-07,1.903372503875289e-05,0.2,None.,0.0001982430403586,0.1517695784568786,0.0002410022425465,0.1979448497295379,0.0002752332075033,0.3114109635353088,3.506180235035572e-08,3.081545628447202e-06,2.0604784367606046e-07,2.2680942493025213e-05,refutes,-0.1307777007386307,-0.8090572134595645,7.104114849630069e-05
346,Individuals routinely take many decisions which partially remove their autonomy. It would be arbitrary to only ban drugs for this reason.,Should all drugs be legalized? ,7,347,True.,0.0003440419386606,0.351670891046524,0.0002022518019657,0.168733537197113,0.000100907171145,0.1853175461292266,7.673175872469075e-08,6.920676696609007e-06,1.9403724138555845e-07,4.045290916110389e-05,0.4,None.,0.0001982430403586,0.1517695784568786,0.0002410022425465,0.1979448497295379,0.0002752332075033,0.3114109635353088,3.506180235035572e-08,3.081545628447202e-06,2.0604784367606046e-07,2.2680942493025213e-05,supports,-0.6333757395760825,0.00014582780764995737,-0.16078871371216938
347,"Drugs can alter and intensify thoughts, feelings, and perceptions, allowing users to experience states of consciousness they would not otherwise have access to. This can bring about noticeable health benefits.",Should all drugs be legalized? ,2,348,None.,4.1873212467180565e-05,0.0580477565526962,0.000168219776242,0.2857210338115692,0.0001818889577407,0.4860278964042663,1.9789966998473574e-08,2.5542822186253038e-06,5.37421982471642e-08,1.3541242879000492e-05,0.2,None.,0.0001982430403586,0.1517695784568786,0.0002410022425465,0.1979448497295379,0.0002752332075033,0.3114109635353088,3.506180235035572e-08,3.081545628447202e-06,2.0604784367606046e-07,2.2680942493025213e-05,supports,-0.3391460304130664,-0.7887783985181195,-0.30199912471958446
348,Drugs should remain banned because they are detrimental to the health of those who use them.,Should all drugs be legalized? ,5,349,False.,3.984647992183454e-05,0.023116810247302,0.0006257433560676,0.3760125637054443,4.640363476937637e-05,0.052503116428852,6.573048949576332e-08,5.371610768634128e-06,2.716482754294703e-07,3.670829755719751e-05,0.4,None.,0.0001982430403586,0.1517695784568786,0.0002410022425465,0.1979448497295379,0.0002752332075033,0.3114109635353088,3.506180235035572e-08,3.081545628447202e-06,2.0604784367606046e-07,2.2680942493025213e-05,refutes,-0.8314024852222093,-0.7990018723998753,0.0003848338593442098
349,"While enjoyable, these experiences are not important or necessary for a good life. It is, therefore, not particularly harmful for people to be denied them.",Should all drugs be legalized? ,1,350,None.,8.775735477684066e-05,0.1346606612205505,0.0001359212619718,0.2290654927492141,0.0001504511164966,0.4484884738922119,3.2175272224321816e-08,4.7612643356842455e-06,5.923720181044701e-08,1.9428929590503685e-05,0.2,None.,0.0001982430403586,0.1517695784568786,0.0002410022425465,0.1979448497295379,0.0002752332075033,0.3114109635353088,3.506180235035572e-08,3.081545628447202e-06,2.0604784367606046e-07,2.2680942493025213e-05,refutes,-0.4533685892724405,-0.5573244103899073,-0.43601660907543316
350,"Health problems associated with illegal drugs are often the result of dangerous, poor-quality drugs. These drugs would become less common with legalisation.",Should all drugs be legalized? ,3,351,None.,0.0001223189174197,0.1643505096435547,0.0001698229898465,0.2709681689739227,0.0001498682540841,0.3762020468711853,5.3101196328952944e-08,7.608666237501893e-06,2.284194806634332e-07,5.8232530136592686e-05,0.2,None.,0.0001982430403586,0.1517695784568786,0.0002410022425465,0.1979448497295379,0.0002752332075033,0.3114109635353088,3.506180235035572e-08,3.081545628447202e-06,2.0604784367606046e-07,2.2680942493025213e-05,supports,-0.45548629308364585,-0.38298506117320213,-0.295346848012281
351,Many illegal drugs have valuable medicinal properties that could be beneficial to the health of those who use them.,Should all drugs be legalized? ,2,352,None.,3.821832069661468e-05,0.0321346446871757,0.000282397319097,0.2669662833213806,0.0002936467644758,0.4685403704643249,2.5924070001792643e-08,2.224573108833283e-06,7.884442965178097e-08,1.1565222848730627e-05,0.4,None.,0.0001982430403586,0.1517695784568786,0.0002410022425465,0.1979448497295379,0.0002752332075033,0.3114109635353088,3.506180235035572e-08,3.081545628447202e-06,2.0604784367606046e-07,2.2680942493025213e-05,supports,1.8418626390119128e-05,-0.8072148175921742,4.140505526167082e-05
352,"Legalisation could fuel the creation of more hygienic supervised injection sites, reducing the health risks associated with injecting illegal drugs.",Should all drugs be legalized? ,2,353,None.,8.353830344276503e-05,0.0847262069582939,0.0001254058443009,0.1522254198789596,0.0002961689897347,0.5655860304832458,3.0718261712081585e-08,2.8032345653628e-06,1.58766653157727e-07,2.853371734090615e-05,0.2,None.,0.0001982430403586,0.1517695784568786,0.0002410022425465,0.1979448497295379,0.0002752332075033,0.3114109635353088,3.506180235035572e-08,3.081545628447202e-06,2.0604784367606046e-07,2.2680942493025213e-05,supports,2.0941546040286708e-05,-0.5786066270389449,-0.47964864154032233
353,Moral anti-realism is correct and there are no such things as moral properties.,Are moral properties natural properties?,4,354,False. (If you are not sure or cannot,4.182538032182492e-05,0.0348938480019569,0.0005684300558641,0.5544272065162659,0.0001076425251085,0.1799961626529693,2.9086161035252193e-08,3.3276066915277625e-06,1.0592623311822537e-07,1.3955128451925702e-05,0.75,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,refutes,-0.28013755860151346,-0.8290177015703384,-0.10411681984193664
354,Moral Error Theory (an anti-realist theory) provides the best explanation for moral phenomena.,Are moral properties natural properties?,4,355,False. (Note: This is a very specific,5.108008554088883e-05,0.0494340509176254,0.0005755175370723,0.5975434184074402,8.964833978097886e-05,0.1510826349258422,2.1242286152300952e-08,2.1752523480245145e-06,7.702112014840169e-08,9.485847840551289e-06,0.25,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,refutes,-0.40047418362763276,-0.7911844348440386,-0.0929464829841143
355,Almost all of the investigative methods and tools available to us are designed to explore the natural world.,Are moral properties natural properties?,3,356,False. (Note: This is a classic example,7.258990808622912e-05,0.0479068309068679,0.0006941154715605,0.4616851210594177,0.0001548781001474,0.2048715353012085,6.428229681887387e-08,6.858240340079647e-06,1.1326051208015997e-07,1.1666259524645284e-05,0.5,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,insufficient-supports,5.346823930580965e-06,-0.703252206390462,5.9662057604141006e-05
356,"In Wittgensteinian philosophy, the meaning of a term simply means its common use between two or more agents, and all concepts exist within a 'language-game' rather than in nature.",Are moral properties natural properties?,4,357,False. (Note: This is a very specific,4.554645784082823e-05,0.035418264567852,0.0006386508466675,0.6180705428123474,8.312083082273602e-05,0.1179608255624771,1.4816277982276917e-08,1.3487814385371166e-06,9.323115079951094e-08,1.0945754183921965e-05,0.0,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,refutes,-0.44412708502691556,-0.8138059238904082,4.162218547828311e-06
357,"There is no such thing as absolute morality. What we perceive (as living organisms) to be moral on a fundamental level arises from our biology. 
We've evolved to consider as ""good"" the things that serve our instincts of survival and reproduction and as ""bad"" things that go against our basic instincts. This means that the basis of morality in humans is natural, and then specificities that come from that basis are mostly social constructs",Are moral properties natural properties?,3,358,True. (I think this is a correct answer,0.0005796609329991,0.420155793428421,0.0005236800061538,0.3171502351760864,3.0362994948518462e-05,0.034758985042572,3.2623809431697743e-08,1.535490127935191e-06,1.5173745282481832e-07,1.538721699034795e-05,0.75,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,supports,-0.7969466096249682,0.0003351247208477556,-0.17464584348012346
358,No attempt by philosophers to bridge the is/ought divide has yet succeeded.,Are moral properties natural properties?,4,359,False. (I think this is a trick question,7.397649460472167e-05,0.0636758059263229,0.0003529220994096,0.3607479929924011,0.0001845296064857,0.3284647762775421,3.63730059405043e-08,3.393005954421824e-06,1.250470660352221e-07,1.3899771147407591e-05,0.0,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,refutes,3.5002764783274634e-05,-0.6975838359398118,-0.44377154320860884
359,"Normative (moral) properties are quite commonly used in the natural sciences. The study of medicine and biology makes natural use of notions about how organs ""ought"" to function.",Are moral properties natural properties?,0,360,False. Moral properties are not natural properties. They,8.641670865472406e-05,0.1065498813986778,0.0004819936875719,0.5850739479064941,7.508013368351385e-05,0.1624691635370254,1.5076356163490345e-08,2.302927214259398e-06,9.711741455475933e-08,1.7419992218492553e-05,1.0,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,supports,-0.49789947532853657,-0.6467281981701186,-0.24034622521567944
360,"In medicine, these ought claims are attached to an implied ""in order to be healthy"". Doctors are paid to keep people healthy, and for them to 
question whether, in an objective sense, one ""ought"" to be healthy is counterproductive or irrelevant.",Are moral properties natural properties?,1,361,False. (Note: This is a classic debate,0.0004111688758712,0.2163448631763458,0.0008050295873545,0.3680150210857391,0.0002019593812292,0.193930298089981,4.4692523459843876e-08,2.5028787149494747e-06,2.9429179448925424e-07,2.0470894014579244e-05,0.25,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,insufficient-supports,5.243514622695697e-05,0.0001665914374131485,0.0001706465921162842
361,"It is possible for people to draw differing conclusions from the same facts because they have unique prior experiences and value judgments
 about the world that they will subconsciously rely on when evaluating the same evidence.",Are moral properties natural properties?,3,362,False. (Note: This is a classic debate,8.689243259141222e-05,0.0446611121296882,0.0009415085078217,0.6614375710487366,6.662273517576978e-05,0.0708128586411476,2.8446130784232082e-08,2.0756947378686164e-06,7.35677971874793e-08,6.148654847493162e-06,0.0,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,insufficient-neutral,-0.5544585678575153,-0.6447834370827819,0.00030721216224537866
362,"The principle of Occam's razor states that, all things being equal, the simplest explanation is the best.",Are moral properties natural properties?,4,363,None. (I am not sure or cannot answer,0.000134136294946,0.1278012245893478,0.0003094491839874,0.34201380610466,0.0001763188192853,0.3473997414112091,2.513074903731649e-08,4.754124802275328e-06,2.490239694452612e-07,3.90358836739324e-05,0.0,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,insufficient-neutral,2.679074962320175e-05,-0.4516503654901998,-0.5122877191521525
363,"The Open Question Argument argues that if moral properties were natural properties, then ""yes"" would logically follow from ""is [eg. pleasure] goodness?"" just like ""yes"" follows from ""is H20 water?"". However, intuitively the former question requires a much more open answer to the latter. This indicates that moral properties are not self-evidently natural.",Are moral properties natural properties?,4,364,None. (I'm not sure if moral properties,8.751409040996805e-05,0.1353405863046646,0.0001293374371016,0.1908608227968216,0.0001809756067814,0.4578513205051422,2.031067936059117e-08,2.359662403250695e-06,1.3286329192396806e-07,2.40186600422021e-05,1.0,False. (I am not sure about this question,0.0002446181897539,0.1947332620620727,0.000634491269011,0.4388381838798523,0.0001495320757385,0.1469923853874206,1.7066906110585478e-08,1.0354693813496851e-06,1.4628822953000056e-07,1.0874463441723492e-05,refutes,3.1448233562542924e-05,-0.6422420977850737,-0.7961556865814686
